Date,Review,Score
/profiles/qAkIOPupyilZHRauzOf9LfkbizK,How can you not love willow?,NEUTRAL
/profiles/yr2IYpuj0FKMhzlIP9TqbsAGSjR,"I enjoyed this movie when I was a kid, and I prefer to remember it that way.",NEUTRAL
/profiles/WYJI8OuDzhGgu9JSW4I8riRYHGW,This is such a great fantasy...Val Kilmer is perfect in his role. The book is good too.,NEUTRAL
/profiles/nxyIDeupLIGkswVHaBfoaFd4uAZ,While I remember enjoying this...I think it was actually really bad...but I can't be sure...seeing as how I haven't seen it since I was...8?,NEUTRAL
/profiles/yr2IYZFjKTK0SzXTPgiqkiAzFjR,"I loved this movie as a kid, but I haven't seen it since then. I loved the pig part.",NEUTRAL
/profiles/nxyIDdFpLIGDHwLiaPTo0IdnsAr,A classic! Remember watchin it when I was lil & still hasn't lost its touch!,NEUTRAL
/profiles/JBJIqduveu49fVwHKGi4vfAJsbJ,"Sorry because I know this is about a ""little person"" but ew he is so ugly.",NEUTRAL
/profiles/2dvIWouZpfnxf9VFezugAi1QfxJ,a classic childhood movie,NEUTRAL
/profiles/yr2IYpujKTKzFz4fPGIqZhA0hjX,"AMAZING , FUN , ENERGETIC  MOVIE",NEUTRAL
/profiles/m8AIDJFbLSaQH8NHd9hQxFBLsVw,"wonderful, beatiful and amazing, as good as the lord of the rings trilogy",NEUTRAL
/profiles/orRIDeFJDh9gFNGSewsaBSZJI6l,I love this adventure. It's like a Conan the barbarian with a touch of humor.,NEUTRAL
/profiles/yr2IYZFjNHKMhzPhPwuqbsA0hjO,Willow is one of my all time favorite childhood movies. Warwick Davids is one of the coolest actors ever and plays along side Val Kilmer very well. I use to watch this as a baby and on sick days during school. Couldnt find a better movie to mesmerize a lil kid. Def worth seein,NEUTRAL
/profiles/qAkIOBFpWHlvuRkizku9GHkbizJ,"Amazing fantasy movie, the hero, bad witch, maiden in distress; action, humor, it has it all",NEUTRAL
/profiles/dQgIeQFmZhL6fzJID0FkdTXoSKe,"haha, Willow! Willow!",NEUTRAL
/profiles/WYJI8euDPSGgu9ofW1T8nfRrhG2,What's better than a village full of midgets?,NEUTRAL
/profiles/m8AIDJFbmsagI8ZsdkFQbsBASVp,I watched it with my daughter tonight. I do not like how it trivialized war.,NEUTRAL
/profiles/GPdI0eSKDse2T84IwDiMKsKNFeD,I didn't like it. It trivialized war.,NEUTRAL
/profiles/AlqI6ztGeikwSpgu6BHYbsKbHaG,one of the best fantasy films pre-LotR,NEUTRAL
/profiles/GPdI0eSKjSeAs8KuwpuMaTKpfeD,Fantasy at it's best,NEUTRAL
/profiles/WYJI8euDOiGps9yuWaf8nfRwuG2,I thought this movie was really good,NEUTRAL
/profiles/DGJIBYun1s2pcDLSzOHveTj9SLd,"This movie creeped me out as a kid, but i still thought it was awesome and i still do!",NEUTRAL
/profiles/dQgIeQFmZhLVFz2HDaikdTX9FKJ,It has everything you could ever wish for in a fantasy/adverture movie! It just makes me feel great and makes me laugh!!,NEUTRAL
/profiles/LrJIxJFl1hP8FY2SJYINBForsvZ,grew up with this movie! :),NEUTRAL
/profiles/ZOvsnAsKZTmQIazhNxsXRi0QsDm,A classic! Even if it is slightly creepy!,NEUTRAL
/profiles/2dvIWouZoSnkF9jheOsgah1YSxN,Oh wow! This was an awesome movie!,NEUTRAL
/profiles/KKJIkaFKks6YigoT8Gf9vFkaF4o,A proper childhood favourite of mine,NEUTRAL
/profiles/RkwIJvulmTYMIn4s4DTQYFBATAK,Holy crap this movie is fantastically bad!,NEUTRAL
/profiles/ejzIyDuGvixJiqeSGvigBHw8TXL,Very Badass Movie. warwick davis rules,NEUTRAL
/profiles/ejzIyPFGWhxYHqafGYTgyhw8TXg,"I love this movie for what it is, a fun-tastic entertaining film. No, it's not high art, but it is SO FUN! oh, and VAL KILMER IS SO VERY HOT.",NEUTRAL
/profiles/yr2IYpujkIKzFzbiPGIqRSAXIjX,"There's an Ewok in this movie, so it must be cool, right?  A dwarf hero where Val Kilmer is just the costar is worthy.",NEUTRAL
/profiles/orRIDeFJZH91sNkTeGFaBSZVT61,I hate this movie more than any other movie on the planet.,NEUTRAL
/profiles/nxyIDeupvfG1uwafalSopfdGFAZ,Such a great movie! Hilarious! Romantic! Great action! 80s fun. And Val is great!,NEUTRAL
/profiles/qAkIOBFpwTlpfRauzxS90SkmSzp,"I don't love this film, but it's just so quotable..

""Willow!""",NEUTRAL
/profiles/RkwIJ6FlvhYXunLh48sQqSBGIAv,I love this film. I hope the remake it one day with better special effects.,NEUTRAL
/profiles/KKJIkLuK4F6YigMF86h94HkmT4l,everyone should see this.,NEUTRAL
/profiles/kODIdbuqJsJKuodsbzuxVFQXuD4,What a great forgotten movie.,NEUTRAL
/profiles/dQgIelumYfLoizJID0Fk8SXOfKY,George Lucas classic!,NEUTRAL
/profiles/GPdI0eSKxhemu8ZHwRSMliK0seK,"Dwarves and Val Kilmer go together like... well, they go together anyway.",NEUTRAL
/profiles/yr2IYZFjKTKlHzkFPmFqZhABTjq,I still love this movie,NEUTRAL
/profiles/2dvIWouZNhnxf9yie6hgOT1YSxN,My very favorite movie of all time,NEUTRAL
/profiles/WYJI8OuDGsGqi9rTW2i8ZFRDsGn,midgets...and val kilmer....bahahahah,NEUTRAL
/profiles/m8AIDJFbkHaks8budXfQ2TBASVD,"As good as Legend but in a deferent way, more adventure and swashbuckling than fantasy and magic. Quite Star Warsy too, but it is made by Lucas so that is why.",NEUTRAL
/profiles/0xpImbFAWhZXInxupkI64S4lIeN,2nd ALL TIME FAVORITE MOVIE,NEUTRAL
/profiles/OyqIdvugbSraIwpSlxFBLTMLukR,If you don't know this movie...its plain and simple...FUCK YOU! haha,NEUTRAL
/profiles/ap6Ir2FyLsK1irKhJNTzoHP6s2b,i give this movie 5 stars just for the box cover,NEUTRAL
/profiles/nxyIDeupvfGJSwqIakhoOsdeiA8,"Val should've played the role of Willow, and Warwick should've been Madmartigan. Just a suggestion.

The music was way overbearing/ridiculous, but other than that it wasn't too bad. I enjoyed the original names, and of course Val made the movie a thousand times better just by being in it.",NEUTRAL
/profiles/nxyIDdFpYTGPiwVHakhoDidMSAz,wooot...warwick davis and val kilmer,NEUTRAL
/profiles/kODId8FqAiJpHoxFbnhxVFQXuDV,This movie makes me smile.,NEUTRAL
/profiles/WYJI8OuDPSGYh9JSWeu8riRYHGe,"Madmartigan, the Brownies, and a Giant Cerberus-type monster, what's not to love?",NEUTRAL
/profiles/orRIDduJYS9YhNGSeAIanHZru6o,i watched this constantly when i was younger!,NEUTRAL
/profiles/2dvIWouZoSnkF94HemTgku1rHxG,the fucking best movie ever made.,NEUTRAL
/profiles/1KaIePFxnhpmhxZT6rHdVT2NTQm,Yay! A Skelton House 80s favorite.,NEUTRAL
/profiles/x9XIVGFOBHNwHrRHyWswMiWRhjq,i like.  i know kevin spacey doesnt like val but you know he was good in this held his own as a han solo light fellow,NEUTRAL
/profiles/dQgIelumYfL2uz2HD0FkJFX1hK8,"The best part are the brownies. ""Your mother was a lizard""",NEUTRAL
/profiles/orRIDeFJDh9ySNVIeAIarsZXi6l,Who doesn't love Val Kilmer and little people!,NEUTRAL
/profiles/qAkIOPupWHlNhRkizBs9yIkmSzw,this movie is one of my childhood faves,NEUTRAL
/profiles/dQgIelumZhLPTzJIDrhk8SXRHKw,"George Lucas and Ron Howard try to make Lord of the Rings. But, they just get another bad Val Kilmer movie.",NEUTRAL
/profiles/YkRIGRF9Ds2XigDHP1sDqi1DT6N,i haven't seen this in years but i remember being terrified of midgets.,NEUTRAL
/profiles/wPrskeCG0hxAhLnfMvFvnsmaFVVCWGHK4T9DsbAS66CQoi84FPbhdxuBBCxLIQRua4teAF99CYgtRWCDxuMNHZpF8oIkAIqksoKuPmsvAiqv,I think this film is better in my imagination than as a actual film.,NEUTRAL
/profiles/KKJIkaFKnT6kIgeI8ai9whkVf4l,Yay...another 80's movie worth seeing. Cuteness!,NEUTRAL
/profiles/yr2IYZFjKTKNizlIPBsqkiAzFjy,does liking val kilmer as Madmartigan make me gay? he is just a bad ass.,NEUTRAL
/profiles/dQgIelumGSLPTznfDrhkJFXaTK2,Val Kilmer's performance is mindblowing.,NEUTRAL
/profiles/RkwIJvulyiYyFnyT4euQkTBxSAd,Rather entertaining. Also provided a lot of employment for dwarfs.,NEUTRAL
/profiles/bJLSa8Tl0sMqsBzIGesvOf0Pibr,Warwick Davis does such an amazing job.  And who doesn't love mad mortigan?!,NEUTRAL
/profiles/qAkIOPup4hlMTRJhzxS9GHkzTzV,So corny it's perfect.,NEUTRAL
/profiles/GPdI04sKDseDI8yFwGsMAHKbieK,"""Babies dont eat blackroot"" ""My mother fed me blackroot and I turned out just fine!""",NEUTRAL
/profiles/AlqI60FGNSkQHp6S6qhYrIKPhaQ,young val w/ shirt off hells yea!,NEUTRAL
/profiles/DGJIBdFn1s2KuDVszriv6HjLTLa,"Great movie, VERY creative and funny.",NEUTRAL
/profiles/qAkIOBFpzSlZHRkizBs9xskxIz4,I never could decide if this was supposed to be a parody or not... I was laughing too hard.,NEUTRAL
/profiles/AlqI6ztGBskgTpzI6qhYbsKbHag,Saga nÃ¤r den Ã¤r som allra bÃ¤st,NEUTRAL
/profiles/RkwIJ6FlmTYXunyT4jhQxhBjsAK,"""I've Stollen the BABIE!""",NEUTRAL
/profiles/2dvIWJFZYinxf94HezugOT18hxO,One of my favoutire movies as a kid.  I used to love this movie.,NEUTRAL
/profiles/AlqI6ztGNSkQHp6S6AFY8SKrTag,The 80's were great!,NEUTRAL
/profiles/BQJIK0ueMFgwurgu90SAns1lhV9,I know you! I stole a Daikini baby from you while you were taking a pee pee!,NEUTRAL
/profiles/dQgIeQFmZhLoizgFDQHkaIXOfK2,I think only a fantasy/sci-fi fan would enjoy this one.,NEUTRAL
/profiles/GPdI0eSKxheji8rfwdHM9uKbieW,this was a good movie is all i have to say.,NEUTRAL
/profiles/orRIDeFJDh9RTNGSeJfa2hZqH61,"Who does not love this movie? It's 80's filmmaking at its best. Val Kilmer and Warwick Davis work well together. On the whole, a very entertaining movie.",NEUTRAL
/profiles/dQgIelumAiLPTzdSD0FkefXGIK2,Stupid ass midgets are in this film. Way too long.,NEUTRAL
/profiles/1KaIePFxnhplfxKS6Qhd9h2VsQz,Another movie of my childhood! I even had a cup from Pizza Hut that changed colors when it got cold. Yeah I'm cool.,NEUTRAL
/profiles/0xpImbFAmiZmFnxupMu64S4JfeZ,Val Kilmer and an eborsik--what more could one ask for?,NEUTRAL
/profiles/YkRIGRF9rT21fg1hPAfDnH1Ls6b,Haven't seen it in years.,NEUTRAL
/profiles/kODId8FqQhJjfoqubpFxATQvhDd,i remember watching this and only quoteing the bad words,NEUTRAL
/profiles/yr2IYpujoiK9IzeSPGIqZhAguj0,Ron Howard + Lucas + More Litle People + Val = Just what you'd expect.,NEUTRAL
/profiles/9XwIBPFMnh1Auw0sq9fGZSbdT80,This movie is so Hilarious!!,NEUTRAL
/profiles/KKJIkaFKMh6efg1u8lI9MSkdh4l,Another good 80's adventure. There are a few scenes where the special effects are painfully dated but it doesn't seem to scar the film. I like the score on this one.,NEUTRAL
/profiles/9XwIBPFMnh1afwjFqaHGOHbPS8g,"Popa.. Popa... peck, peck, peck, peck, peck... Un ptit film lÃ©ger mettant en vedette un nain magicien loll . Ca donne pas envie d'le voir, mais c'est un classique d'enfance , j'me devais de la mettre",NEUTRAL
/profiles/m8AID6ubLSa0i8Jfd8sQzfB0TVW,the beginning of my love of Val K.,NEUTRAL
/profiles/WYJI8OuDzhGJf9MhW1T8JhRDsGW,Midget earns it one star by default.,NEUTRAL
/profiles/yr2IYZFjdhKBfzXTPgiq0FAgujX,Never gets old.....classic,NEUTRAL
/profiles/GPdI0eSKxhedS8yFwdHMliK9Sea,The lifeblood of the universe.,NEUTRAL
/profiles/9XwIBPFMpH1AuwvhqmuGoibVf8A,Enjoyable fantasy romp and probably the best thing Lucas has done outside Star Wars and Indy. It's the only wizards/fairies fantasy film I like.,NEUTRAL
/profiles/yr2IYZFjdhK0SzkFPGIqkiA0hjq,This film is awsume!  Ive seen it a million times and i still love it as much now as i did when i was little.,NEUTRAL
/profiles/wL6I6gFmZFx0TLBFMqsvNTo0HVz,"To enjoy Willow, you have to suspend your disbelief at the many fantasy cliches, the hobbit-like main character, and the half-baked '80s special effects.  But if you can do that, it's a great fantasy, revolving around - ta-da! - a baby who has been prophesied to save the land.  She (the baby, Elora) must be protected by Willow, a hobbit-like character whose race is portrayed by a supporting cast of midgets.  A big credit goes to the baby, who actually generates enough emotion and cuteness to be a character you care about, not just an annoying plot point.",NEUTRAL
/profiles/AlqI6ztGNSkNhpgu6gfYbsKmSaQ,a fun movie of magic and adventure.,NEUTRAL
/profiles/orRIDeFJQi9wIN1feAIanHZJI6K,"The very best film money can buy- romance, adventure and pathos.  I'm always impressed by how well Willow manages to be hilarious but stays magical-it could have easily slipped into a cheese fest but doesn't. Warwick Davis forever!xxxxx",NEUTRAL
/profiles/orRIDeFJos9RTNGSeGFaBSZVT6o,"I loved this movie! midgets, wizards and bad acting what more could you ask for?",NEUTRAL
/profiles/BQJIKkFeqTgOIrxf9auAoI1ZIV0,such a great oldie :) i grew up on this stuff,NEUTRAL
/profiles/dQgIeQFmGSLpSzlTDOTkqiX9FKY,Warwick Davis needs a leading role in more movies. Why the heck wasn't he Frodo? He pretty much made the film. Val Kilmer is pretty awesome in this film as well. Considering he spends nearly half his screen time in a pink dress.,NEUTRAL
/profiles/WYJI8euDGsGOI9rTW6s8ZFRgIG8,"i don't care..laugh if you will, but i LOVED this movie. val kilmer WAS hot once.",NEUTRAL
/profiles/DGJIBYunWS2BSDRhzOHvYfjrILj,the only film i've ever seen with val kilmer in it.,NEUTRAL
/profiles/zW2I4xCR6fjvT6KfJpsWKfNpsma,watched it so many times as a kid,NEUTRAL
/profiles/yr2IYZFjdhKYszkFPmFqJfAMsjR,madmartigan: best character in the history of the world,NEUTRAL
/profiles/LrJIxkul4uP2iYruJYINXIoXTvq,i love this movieits so cool,NEUTRAL
/profiles/GPdI0eSKJHeAs8WhwAIM9uK0sea,as shit then as it is now.,NEUTRAL
/profiles/GPdI0eSKqTeDI8eswGsMaTK0se8,man I LOVED this movie when I was a kid - I'm going to have to find it on dvd now,NEUTRAL
/profiles/1KaIePFxnhpDsx6h6DudRs2zfQG,2 men can pull off that unkempt look to perfection.  Viggo Mortenson and Val Kilmer.  It must have to do with a having a V name.,NEUTRAL
/profiles/AlqI6ztGqfk1fpwH6AFY8SKQfag,"Hell yeah. Warwick Davis was awesome, melting dragons, awesome. Still fun.",NEUTRAL
/profiles/2dvIWouZpfnDI9yie0igAi1YSxG,This was the first movie I ever went to the movies to see and it will be forever my favorite.,NEUTRAL
/profiles/dQgIelumWTL6fzgFDmskZuXmiK2,Friggin' awesome movie! I wish Willow was my friend! :),NEUTRAL
/profiles/WYJI8OuDzhGps9ofW4I8riRyfGn,one short man... two little words... warwick davis!,NEUTRAL
/profiles/1KaIePFxnhpDsxKS6pid1u20hQm,"what a suprise, couldnt remember seeing it when i was young but watched it recently abd would definatley reccomend a watch",NEUTRAL
/profiles/bJXIaVFlRSMoIB9sGnHvBS02Hb4,"""You are great!""  Man, what a great piece of fantasy.",NEUTRAL
/profiles/1KaIePFxVTplfx6h6PsdXI2ZuQn,I used to love this movie as a kid..,NEUTRAL
/profiles/yr2IYZFjKTKLuzbiPyhqkiAgujX,"I had no idea that was Val Kilmer (even after I'd seen the Batman with him in it), but somehow I knew that Warwick Davis played Wicket the Ewok in Return of the Jedi. HOW? Anyway, this is an excellent '80s fantasy epic quest and it's so cute to see Willow carrying around an infant for most of the film... though admittedly my favorite scene is with Mad Morrigan (that's Val's character's name, right?) in the hanging iron box (the what-ya-ma-call-it) begging Willow to save him and such. An odd one, to be sure, but adorable. I used to watch this film as a 7 year old...",NEUTRAL
/profiles/JBJIqLFvyh4WHVPiKQT4ASADfbZ,my family loved this movie so much our dog's name is willow...one of my most cherished movies...fantastic,NEUTRAL
/profiles/1KaIePFxVTpJFxZT6RfdgH2mIQA,SHUT UP YOU LOVE WILLOW!,NEUTRAL
/profiles/GPdI04sK1feji84IwDiMKsKRIeW,"A great movie. Shot all around the world, with great special effects for the 80's. Val kilmer does a great job as madmartigan",NEUTRAL
/profiles/zW2I4acReHjei6qTJpsWNsNkima,"Wow... a childhood classic. Who doesn't love 'little-people', old-school Val Kilmer, monsters, & sword-fights?",NEUTRAL
/profiles/AlqI6ztGeikWipwH6ZsYlfKOFay,As if anyone remember the plot of this. All they remember is the little man running around with the baby.,NEUTRAL
/profiles/2dvIWJFZpfnDI9yiezugNs1NixP,When you can't get the rights to make Lord of the rings you make this. Still great fun.,NEUTRAL
/profiles/qAkIOPup9flpfRLszku90Skasze,"Probably Kilmer's best, but definitely almost best fantasy movie ever made",NEUTRAL
/profiles/OyqId0Fg8TrJFwxTlauBlFM2HkJ,LOL this brings back memory,NEUTRAL
/profiles/9XwIBPFM6f1rSw0sqmuG0IbKH80,i'm named after the baby in this movie. oh yes.,NEUTRAL
/profiles/0xpImbFAoTZLunGIpgh64S4aTeB,ahhh a classic...it's a wonderful movie,NEUTRAL
/profiles/zW2I4xCRLSjyf6asJgSWKfNbImA,"Haven't seen it in quite awhile, but remember it being solid.",NEUTRAL
/profiles/zW2I4xCRLSjyf6piJpsWzTN4fmA,willow's wife was named kaia.,NEUTRAL
/profiles/0xpImbFAoTZmFnMFpmi64S4lIel,"I saw this in the theater at the ripe old age of 6.  It has been one of my favorite fantasy movies since then.  The comic relief provided by the Brownies brings levity at the right time, preventing the movie from turning into a dark drama.",NEUTRAL
/profiles/YkRIGKu9oS2Msg1hPvuD4s1vi64,gahahahaha thank you Flixster. I'd totally forgotten about this one. Consider this penance for reminding me of Red Eye.,NEUTRAL
/profiles/r8OIO6uAbuGwIdviqKuVmSGMIZK,he he he is all i have to say,NEUTRAL
/profiles/GPdI0eSKqTe2T8ziwVfMaTKbiek,its one of the bes films i have ever seen!!,NEUTRAL
/profiles/orRIDeFJpT9gFN1fewsaDiZmh6K,the old ones are always the best.,NEUTRAL
/profiles/2dvIWJFZGHnQh9XIe6hgNs1NixR,Aged like a carton of milk left on the counter during 100 degree weather.,NEUTRAL
/profiles/9XwIBPFMJT1DUwLSqxhGZSbKH8B,A fantastic story and an adventure. I watch this movies way more then its healthy and I enjoy it just as much each and every time!,NEUTRAL
/profiles/GPdI04sK1feji8ziwpuMliKpfeW,A great fantasy film. Seriously. Go Val Kilmer. Just hillarious fun on the whole.,NEUTRAL
/profiles/dQgIeQFmWTL6fzGuDvSkefX1hKY,"A great classic fantasy film for the whole family.  Amazing story, classic 80's effects, some humour thrown in the mix.  What more could you ask?",NEUTRAL
/profiles/GPdI0eSKqTedS8ziwpuMpSKRIeR,"This movie is just plain awesome.  Watch it, you peck.",NEUTRAL
/profiles/kODIdbuqJsJKuoNSbzuxJIQbIDq,Great Movie for the whole family,NEUTRAL
/profiles/1KaIePFxVTpvuxZT6zIdRs2NTQw,"Let's see... it gets five stars for having Warwick Davis, two more for a young Val Kilmer, and another half star for making the brownies tiny little Frenchmen. For that scary dragon, though, it loses two stars (one for each head), and it loses one more star for that smiley little princess (after all, I'm a warrior, not a nursemaid).",NEUTRAL
/profiles/YkRIGRF9KH2rFgGSPAfDqi1DT6Y,pec pec pec pec pec pec,NEUTRAL
/profiles/dQgIeQFmYfL2uzGuDaikMsXoSK6,"willow you iiiidiot. again, its been about a decade",NEUTRAL
/profiles/OyqId0Fg8TrwuwLslqIBMuM8ikB,"I always loved this movie. I admit it wasn't as riveting as the other fantasies of the time like Labrynth and Princess Bride, but it was still wonderful, and you can't help but fall for the characters andâ¦. Mmmm, this movie got me well into Val Kilmer. Plus, it was hilarious, albeit a bit clichÃ© and sappy, but who doesn't love that?!?!",NEUTRAL
/profiles/9XwIBPFMVs1Auw0sqmuGrfbRu8A,"entretenida siempre, aunque va envejeciendo",NEUTRAL
/profiles/2dvIWJFZ4TnDI9VFe0igOT1YSxv,This was an after pub staple at one point,NEUTRAL
/profiles/yrNhYZFj0FKNizXTPGIqgIAPijX,really good old movie...... love willow....,NEUTRAL
/profiles/1KaIePFxVTpBIxOu6RfdAS2NTQn,"My very favorite movie from my childhood. All the actors do very well, you can quote the humor forever and the giant monster was named after the producers. Oh, and General Kail is frickin' awesome.",NEUTRAL
/profiles/zW2I4acRLSjbH6OHJquW2iNlHm8,little people = scary (but in a good way),NEUTRAL
/profiles/orRIDduJYS9NuN4he2SavTZmh6K,"This is a good movie.  Could have been better, then again, first time I saw it was in school",NEUTRAL
/profiles/JBJIqduv6I4WHVLfKQT4lsAyib6,"heart and soul through and through. this one's for the whole fam, but it doesn't have a single cringe-worthy moment. Kevin Pollack is amazing as Rool the Brownie. ( i love that part where he swims in a barrell of beer and falls in love with a cat.",NEUTRAL
/profiles/9XwIBPFMBi1lCweHqVTGmTbjs8r,"Awesome movie. Doubting, dwarf wizard learns his power and destiny. Loved it.",NEUTRAL
/profiles/qAkIOPup9flwiRoIzOf9LfkbizV,Cheesy 80's fantasy at its best. Val Kilmer has way too much fun.,NEUTRAL
/profiles/qAkIOPup9flosRGfzgF9Dikaszl,"OUT OF THE WAY, PECK!!!",NEUTRAL
/profiles/dQgIeQFmWTLrIznfDQHkefX9FKY,A little disappointing....somewhat predictable.,NEUTRAL
/profiles/nxyIDdFpYTGrIwVHalSopfd2IAr,"Has so many great quotes. ""i dont love her, she kicked me in the face"" ""not a woman"" ""i stole ze baby"" ""wanna breed?""",NEUTRAL
/profiles/r8OIOKFA6iGJFdwuqyIVRuGeTZn,"exellent film d'aventure. Mon prÃ©fÃ©rÃ© d'ailleur. Sympathique, drÃ´le et captivant. On s'attache aux personnages.",NEUTRAL
/profiles/dQgIelumYfLxhzgFDVuklhXrsKe,Classic movie from my childhood.  Plus it has Val Kilmer.,NEUTRAL
/profiles/PDZILguM2IWAukWF92uLGFNzFZ0,AAW its CUTE!! me and my sis love it! WILLLOOOW U IIIDDDIOOT!,NEUTRAL
/profiles/OyqId0Fg8Trqhwvhl6iBRSMLukG,I love this movie. I watched it all the time when I was a kid!,NEUTRAL
/profiles/WYJI8OuDXTGYh9MhW6s8JhRrhGN,I realize that this is one of the biggest rip offs in cinematic history (LOTR anyone???) but I loved this movie and Warwick Davis is a great actor (but not as the leprechaun).,NEUTRAL
/profiles/yr2IYZFjoiK0SzduPyhqbsAzFjy,"The film follows the journey of Willow as he attempts to return a mystical Princess to her rightful crown and end the reign of the evil Queen Bavmorda...

Good casting, excellent production design, very good special effects, perfect locations and a good screenplay above the average Hollywood story.",NEUTRAL
/profiles/GPdI0eSKqTe6h8eswdHM9uKYHe8,So awesome. I love watching over and over again. The monsters aren't as scary as when I was little but still great.,NEUTRAL
/profiles/YkRIGKu9oS21fgGSPKSDjT1WI6Y,Excellent slice of my past haha - god it brings back memories,NEUTRAL
/profiles/nxyIDdFpYTGzhwVHaGHoyudQHAg,A msut see with your kids!,NEUTRAL
/profiles/nxyIDeupMSGPiwRSaBfoVhdeiAX,I remember this when I was a little kid!,NEUTRAL
/profiles/ejzIyDuGYTxdSqeSGpsgvuw2iXW,when i was little i had a willow coloring book,NEUTRAL
/profiles/9XwIBPFMJT1PtweHq9fGgsbRu8P,hahhahhahah look at the dwarf.,NEUTRAL
/profiles/KKJIkaFKnT6xTgeI8Os9vFkVf4P,Back when Val was hot! Great movie!,NEUTRAL
/profiles/m8AID6ubmsagI8qFdXfQeHBASVp,ONE OF MY FAVORITE MOVIES!!! VAL KILMER IS FUCKING FANTASTIC IN THIS FILM!! :D,NEUTRAL
/profiles/dQgIelumAiLAHzgFDOTkJFXpuK8,The best movie ever. Lets just say it was a repeat from age 3,NEUTRAL
/profiles/JBJIqduvoS40SVPiKGi4QHADfbD,the first movie i ever . . heard ? my mom brought me in the theatre when i was a babe :),NEUTRAL
/profiles/wL6I6etmKHxGSLBFMdHvafoJuVJ,"I am Mad Martegan, I am the Greatest Swordsman that ever lived.",NEUTRAL
/profiles/nxyIDdFpYTGpTwOTaBfoOsdQHAg,i used to love this movie,NEUTRAL
/profiles/qAkIOBFpyilosRGfzxS9qhknhzp,"Wiiiiiilllow, you iiiidiot!",NEUTRAL
/profiles/dQgIelumAiLVFzwiDmskefXaTKw,I can't watch this and not fall asleep.,NEUTRAL
/profiles/orRIDduJjf94iN1ferhavTZru6K,A great fantasy movie about a dwarf named Willow who finds a human child and must return it safely. Full of sword fights laughs and adventure.,NEUTRAL
/profiles/nxyIDdFpYTGPiwpsaGHoyudnsAg,One of my all-time favs!,NEUTRAL
/profiles/RkwIJvulYFYosn6I4RfQRIBYfA4,This was a great movie. I must have seen this movie dozens of times as a child.,NEUTRAL
/profiles/yr2IYZFjoiKzFzBHPGIq0FAOHjR,"I watched this movie about 83573 times when I was a kid.  Looking back, its kinda corny, lacking in breadth and scope of other fantasy epics that have since been released, but it's still good.",NEUTRAL
/profiles/DGJIBdFnWS2AHDquz8fvgsjJHLg,"""Your mother was a lizard!"" HAHAHA. Love those two!",NEUTRAL
/profiles/LrJIxkulVFP9HY6hJlFNXIoMfv9,I was quite impressed with this movie when I saw it as a child.  It's a fantasy classic in my book!,NEUTRAL
/profiles/m8AID6ubWua0i89SdNSQ6SBMfVB,I have no idea why I've seen this movie twice...,NEUTRAL
/profiles/1KaIePFxPHpvuxOu6pidQi2ZuQ1,A movie that few have ever heard of...more's the pity. This is a movie great for the whole family. Full of magic and fun!,NEUTRAL
/profiles/nxyIDdFpvfGzhwpsakhoaFdnsAb,One of the best fantasy movies ever made.,NEUTRAL
/profiles/GPdI0eSK1feji8ziwdHMvfKRIeK,Overlooked and underrated. Gotta love it!,NEUTRAL
/profiles/KKJIkLuKaI6gSgoT8Lu91IkVf4o,Val my boy and some dwarfs!,NEUTRAL
/profiles/YkRIGRF9ji20HgDHPvuDdu1Ls64,"Ah, a movie of my youth..",NEUTRAL
/profiles/ejzIyDuGvix4sqmuGNHgDSwXuXK,Midgets and warthogs...terrifying to a six year old.,NEUTRAL
/profiles/nxyIDdFpYTGkswVHaPToOsd4uAX,"so very cool, i grew up with movies like this",NEUTRAL
/profiles/m8AIDJFbZfagI8ZsdxiQeHB0TVB,YES!!! warwick davis is the balls,NEUTRAL
/profiles/ejzIyPFGofx6hqeSG8fgDSw8TXW,Words cannot describe the sheer brilliance of this film! - But of course its fab with George Lucas writing it an all! - Wick,NEUTRAL
/profiles/nxyIDeupYTGrIwVHaRuojHd2IAb,Loved this when I was a kid.,NEUTRAL
/profiles/wL6I6etmlfxdiL0uMqsvafoaIVp,"Well well well. This film is one of the reasons I ended up reading Film Studies and a movie I have dearly loved. I was allowed to go and see this alone in Helsinki as a child and was overwhelmed by the story. A fantastic adventure and great chemistry between Val Kilmer and Joanne Whalley. Joanne reminded me of Lady Marion in my favourite tv-show Robin of Sherwood although I think that came later... whatever, women in distress in white nightgowns are always a good thing to add to the plot.",NEUTRAL
/profiles/LrJIxJFlJiPMhYVIJOfNbuo4hvZ,AHhhhh les film de jeunesse je suis sur que certains d'entre vous aurons envie de le revoir!!!,NEUTRAL
/profiles/WYJI8OuDXTGDS9XFWXh8JhRYHGK,Everything a fantasy movie should be!,NEUTRAL
/profiles/dQgIeQFmWTLpSzgFDzIkdTX1hK8,"This was my childhood ""Lord of the Rings"", and it is still great! I'm surprised more people haven't seen it. I guess LOTR has snatched up more would-be fans.",NEUTRAL
/profiles/kODIdbuqmIJmioxFb0SxeSQLFDq,read da boook never saw da movie,NEUTRAL
/profiles/JBJIqduvgT4XsVWsKVs4jIAyibJ,Kind of cheesy. Very representative of 80's style medieval cinematography,NEUTRAL
/profiles/1K0TeOIxVTpMTxQf6Dudjf2puQA,a classic movie i loved it as a child and still enjoy it to this day,NEUTRAL
